1000.00	23.4438	0.000	0.000	0.000	4.794	0.000
1000.00	23.61843333	0.000	0.000	0.000	48.632	0.000
1000.00	24.38576667	0.000	0.000	0.000	116.724	0.000
1000.00	26.25783333	0.000	0.000	0.000	397.680	0.000
1000.00	27.40415	0.000	0.000	0.000	754.469	0.000
1000.00	26.96418333	0.000	0.000	0.000	686.181	0.000
1000.00	26.93713333	0.000	0.000	0.000	625.070	0.000
1000.00	27.24461667	0.000	0.000	0.000	546.500	0.000
1000.00	27.58345	0.000	0.000	0.000	478.263	0.000
1000.00	27.16796667	0.000	0.000	0.000	418.010	0.000
1000.00	27.00561667	0.000	0.000	0.000	406.050	0.000
1000.00	26.11058333	0.000	0.000	0.000	153.122	0.000
1000.00	25.4365	0.000	0.000	0.000	69.235	0.000
1000.00	25.07753333	0.000	0.000	0.000	35.994	0.000
1000.00	24.64698333	0.000	0.000	0.000	0.597	0.000
1000.00	24.33975	0.000	0.000	0.000	2.645	0.000
1000.00	23.9683	0.000	0.000	0.000	0.000	0.000
1000.00	23.91826667	0.000	0.000	0.000	5.445	0.000
1000.00	23.90601667	0.000	0.000	0.000	0.000	0.000
1000.00	23.9668	0.000	0.000	0.000	0.000	0.000
1000.00	23.663	0.000	0.000	0.000	0.000	0.000
1000.00	23.5483	0.000	0.000	0.000	0.000	0.000
1000.00	23.2907	0.000	0.000	0.000	1.604	0.000
1000.00	23.23318333	0.000	0.000	0.000	0.000	0.000
1000.00	23.39575	0.000	0.000	0.000	1.202	0.000
1000.00	23.9219	0.000	0.000	0.000	34.443	0.000
1000.00	24.31546667	0.000	0.000	0.000	116.162	0.000
1000.00	25.21385	0.000	0.000	0.000	234.331	0.000
1000.00	26.4427	0.000	0.000	0.000	267.864	0.000
